longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.47,37.75,51.0,2413.0,431.0,1095.0,437.0,4.0089,348612.0,NEAR BAY
-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682,192093.0,NEAR BAY
-118.25,33.99,42.0,2261.0,574.0,2496.0,527.0,1.5556,99378.0,<1H OCEAN
-118.59,34.21,26.0,2335.0,669.0,1986.0,645.0,2.9974,190181.0,<1H OCEAN
-117.9,33.91,26.0,2885.0,476.0,1227.0,439.0,4.9524,231870.0,<1H OCEAN
-118.14,33.87,21.0,6618.0,1773.0,4396.0,1649.0,3.0989,177997.0,<1H OCEAN
-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,250733.0,NEAR BAY
-121.53,38.5,17.0,3087.0,477.0,1365.0,495.0,6.4667,238694.0,INLAND
-122.68,38.76,29.0,994.0,226.0,302.0,117.0,2.3125,86574.0,INLAND
-117.44,33.99,12.0,9966.0,1517.0,5008.0,1492.0,4.5625,159643.0,INLAND
-118.35,34.03,44.0,865.0,208.0,537.0,183.0,1.9,129757.0,<1H OCEAN
-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,298872.0,<1H OCEAN
-117.13,32.75,28.0,2279.0,671.0,1166.0,623.0,1.95,143699.0,NEAR OCEAN
-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,181531.0,INLAND
-122.04,36.97,40.0,1193.0,227.0,570.0,204.0,4.4659,240077.0,NEAR OCEAN
-119.02,35.33,35.0,2053.0,412.0,1193.0,387.0,2.75,68309.0,INLAND
-118.45,34.31,28.0,1532.0,287.0,977.0,275.0,4.4773,179411.0,<1H OCEAN
-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562,322972.01,NEAR OCEAN
-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,253097.0,<1H OCEAN
-121.41,39.72,17.0,1583.0,331.0,730.0,306.0,2.3895,90219.0,INLAND
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,228675.0,<1H OCEAN
-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,250064.0,<1H OCEAN
-118.19,34.16,49.0,1788.0,267.0,735.0,266.0,6.6009,391832.11,<1H OCEAN
-120.37,38.25,13.0,4495.0,856.0,1149.0,459.0,2.5352,118691.0,INLAND
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,467216.78,NEAR OCEAN
-118.99,35.35,32.0,1293.0,317.0,1109.0,286.0,1.1786,47788.0,INLAND
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,100636.0,INLAND
-118.15,33.78,12.0,4436.0,1133.0,2176.0,1002.0,3.5812,255208.0,NEAR OCEAN
-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,447516.13,<1H OCEAN
-121.46,38.65,14.0,3167.0,551.0,1787.0,533.0,3.8125,109511.0,INLAND
-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852,142168.0,NEAR BAY
-118.36,33.81,26.0,1575.0,300.0,881.0,309.0,5.1778,357358.0,<1H OCEAN
-117.25,32.83,17.0,2075.0,262.0,704.0,241.0,10.9529,495136.87,NEAR OCEAN
-119.81,37.67,24.0,172.0,42.0,79.0,30.0,3.8333,117284.0,INLAND
-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,380635.03,INLAND
-121.29,38.36,17.0,2193.0,386.0,1148.0,372.0,4.5272,170252.0,INLAND
-121.91,37.26,25.0,4258.0,719.0,2290.0,743.0,5.1461,273477.0,<1H OCEAN
-120.56,35.07,14.0,6788.0,1216.0,2866.0,1036.0,3.3603,219169.01,<1H OCEAN
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52575.0,INLAND
-121.58,39.76,19.0,2487.0,485.0,1110.0,453.0,3.1061,110069.0,INLAND
-119.69,36.86,20.0,1676.0,263.0,786.0,240.0,4.0,146141.0,INLAND
-122.56,38.03,34.0,1887.0,290.0,815.0,283.0,6.5249,348754.04,NEAR BAY
-121.33,38.69,15.0,3137.0,509.0,1635.0,544.0,4.6923,135419.0,INLAND
-117.25,32.75,37.0,1189.0,377.0,645.0,377.0,2.4672,234873.0,NEAR OCEAN
-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,90812.0,NEAR OCEAN
-122.49,37.63,34.0,696.0,145.0,398.0,162.0,3.525,276081.01,NEAR OCEAN
-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,177338.0,<1H OCEAN
-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,170789.0,INLAND
-121.24,37.82,9.0,6169.0,959.0,3378.0,945.0,5.1047,160369.0,INLAND
-118.34,33.92,6.0,1047.0,271.0,740.0,248.0,3.425,193352.0,<1H OCEAN
-119.74,36.85,3.0,10425.0,2121.0,4432.0,1778.0,3.9032,141945.0,INLAND
-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,82234.0,INLAND
-118.7,34.3,27.0,1527.0,220.0,756.0,226.0,6.1825,264255.02,<1H OCEAN
-122.24,37.49,38.0,4105.0,950.0,2561.0,909.0,3.8684,275829.0,NEAR OCEAN
-120.45,34.95,32.0,1574.0,447.0,1772.0,463.0,1.8625,104156.0,<1H OCEAN
-118.09,34.07,45.0,726.0,146.0,568.0,160.0,3.0347,187729.0,<1H OCEAN
-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,165805.0,<1H OCEAN
-122.27,37.8,16.0,994.0,392.0,800.0,362.0,2.0938,155877.0,NEAR BAY
-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,133151.0,INLAND
-122.27,37.83,49.0,1215.0,282.0,570.0,264.0,1.4861,104672.0,NEAR BAY
-118.36,34.09,38.0,2158.0,582.0,1061.0,577.0,2.9643,342624.04,<1H OCEAN
-122.27,38.28,37.0,1170.0,303.0,766.0,302.0,2.6618,145229.0,NEAR BAY
-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,136670.01,<1H OCEAN
-121.87,37.27,16.0,3298.0,451.0,1542.0,423.0,6.7064,308573.0,<1H OCEAN
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,158109.0,<1H OCEAN
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,361050.05,<1H OCEAN
-122.04,37.66,10.0,2031.0,357.0,867.0,352.0,5.3169,279726.0,NEAR BAY
-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,81136.0,INLAND
-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,123274.0,<1H OCEAN
-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,289891.0,INLAND
-118.12,33.87,21.0,3764.0,1081.0,1919.0,977.0,2.5057,168191.0,<1H OCEAN
-117.81,33.73,23.0,3056.0,556.0,1508.0,555.0,4.7273,226650.0,<1H OCEAN
-119.66,36.34,32.0,1338.0,276.0,859.0,286.0,2.6397,63475.0,INLAND
-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,263822.0,<1H OCEAN
-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297,215583.01,<1H OCEAN
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,182608.0,<1H OCEAN
-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,291016.0,<1H OCEAN
-118.31,33.88,35.0,1939.0,412.0,1036.0,400.0,3.5556,232225.0,<1H OCEAN
-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,186872.0,<1H OCEAN
-118.1,33.9,43.0,1237.0,243.0,776.0,246.0,4.325,172483.0,<1H OCEAN
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,175089.0,<1H OCEAN
-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,152406.0,<1H OCEAN
-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448,186341.0,INLAND
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,53145.0,INLAND
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,333269.05,<1H OCEAN
-118.57,34.18,36.0,2981.0,441.0,1243.0,413.0,6.5304,418697.05,<1H OCEAN
-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,131670.0,INLAND
-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,138771.0,<1H OCEAN
-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,136604.0,<1H OCEAN
-122.42,37.75,52.0,1207.0,302.0,1008.0,269.0,3.3816,267642.0,NEAR BAY
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,104263.0,INLAND
-115.59,32.96,17.0,841.0,146.0,473.0,154.0,3.1979,107849.01,INLAND
-119.63,36.34,26.0,1463.0,261.0,699.0,219.0,3.5536,76583.0,INLAND
-122.6,38.24,16.0,1410.0,209.0,741.0,229.0,4.725,205737.0,<1H OCEAN
-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,349066.11,<1H OCEAN
-118.19,33.93,44.0,1613.0,345.0,1227.0,342.0,3.1667,150512.0,<1H OCEAN
-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408,268745.03,NEAR BAY
-122.42,37.63,46.0,66.0,11.0,30.0,12.0,2.375,289784.02,NEAR OCEAN
-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,168623.0,<1H OCEAN
-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,268269.12,INLAND
-118.06,33.91,21.0,2863.0,701.0,1489.0,621.0,3.2031,183680.0,<1H OCEAN
-119.94,38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,172846.0,INLAND
-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,157089.0,INLAND
-119.0,35.36,39.0,896.0,217.0,805.0,197.0,1.25,45014.0,INLAND
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,220333.0,NEAR OCEAN
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,81294.0,INLAND
-119.0,35.36,40.0,850.0,227.0,764.0,186.0,0.9407,45017.0,INLAND
-117.63,33.45,5.0,3549.0,604.0,1571.0,534.0,5.3705,344157.03,NEAR OCEAN
-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,3.524,197481.0,NEAR BAY
-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,64649.0,INLAND
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,226608.0,<1H OCEAN
-118.45,34.21,30.0,2331.0,733.0,2172.0,707.0,2.1888,197598.0,<1H OCEAN
-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,162350.0,NEAR OCEAN
-118.58,34.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,441366.11,<1H OCEAN
-121.45,38.53,38.0,1746.0,388.0,1142.0,315.0,1.7714,68094.0,INLAND
-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553,129634.0,NEAR OCEAN
-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887,329615.0,<1H OCEAN
-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,278975.0,NEAR OCEAN
-116.71,33.94,12.0,549.0,109.0,209.0,90.0,3.0208,85668.0,INLAND
-121.49,38.63,6.0,12197.0,2617.0,5634.0,2329.0,3.7449,135585.0,INLAND
-119.1,36.19,17.0,1564.0,396.0,713.0,362.0,1.6186,69974.0,INLAND
-122.27,37.85,52.0,1228.0,293.0,648.0,303.0,2.1202,147327.0,NEAR BAY
-118.2,34.08,41.0,1807.0,429.0,1699.0,424.0,2.2222,133525.0,<1H OCEAN
-121.88,37.25,24.0,968.0,240.0,631.0,250.0,2.8636,238338.0,<1H OCEAN
-118.18,34.05,52.0,1070.0,231.0,925.0,220.0,1.825,133860.0,<1H OCEAN
-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942,98451.0,INLAND
-118.14,33.8,43.0,2506.0,531.0,1230.0,543.0,3.4211,230011.0,NEAR OCEAN
-115.55,32.8,23.0,666.0,142.0,580.0,160.0,2.1136,63776.0,INLAND
-117.76,34.08,37.0,2263.0,502.0,1677.0,522.0,2.9388,134314.0,INLAND
-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162,229631.0,<1H OCEAN
-117.08,32.83,7.0,13703.0,2352.0,4446.0,1856.0,6.4335,271325.01,<1H OCEAN
-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,2.8971,240604.01,<1H OCEAN
-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375,296849.0,<1H OCEAN
-122.12,37.71,35.0,1037.0,207.0,552.0,210.0,4.0,175729.0,NEAR BAY
-117.21,32.82,31.0,2035.0,383.0,866.0,360.0,3.8529,213716.01,NEAR OCEAN
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,210978.0,<1H OCEAN
-122.68,38.01,41.0,1865.0,392.0,825.0,369.0,4.2011,267490.0,NEAR OCEAN
-121.86,38.04,52.0,242.0,59.0,188.0,54.0,1.3958,87885.02,INLAND
-117.22,32.75,26.0,617.0,112.0,251.0,110.0,3.8036,197389.05,NEAR OCEAN
-120.64,35.47,8.0,416.0,121.0,936.0,97.0,2.1154,119296.0,<1H OCEAN
-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,114320.0,INLAND
-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,125639.0,INLAND
-121.08,39.21,17.0,3033.0,590.0,1319.0,583.0,2.4811,121017.0,INLAND
-117.21,32.83,36.0,1475.0,328.0,806.0,327.0,3.5078,188341.0,NEAR OCEAN
-119.09,36.35,21.0,3146.0,595.0,1580.0,513.0,2.7857,89717.0,INLAND
-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643,188535.0,NEAR OCEAN
-122.78,38.97,11.0,5175.0,971.0,2144.0,792.0,3.0466,114022.0,INLAND
-118.24,34.22,36.0,2507.0,517.0,1232.0,470.0,5.529,258725.01,<1H OCEAN
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,252989.0,<1H OCEAN
-122.03,37.98,45.0,2842.0,567.0,1261.0,535.0,3.6042,146533.0,NEAR BAY
-118.7,34.28,25.0,2377.0,491.0,1200.0,439.0,4.7083,207739.0,<1H OCEAN
-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693,424209.09,NEAR OCEAN
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138426.0,NEAR BAY
-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,408555.19,NEAR BAY
-118.22,33.8,33.0,1984.0,477.0,1764.0,440.0,3.875,174987.0,NEAR OCEAN
-117.36,33.18,26.0,5550.0,1153.0,2372.0,1058.0,2.5509,186861.0,NEAR OCEAN
-122.07,37.97,20.0,1705.0,353.0,856.0,341.0,3.7262,191476.0,NEAR BAY
-118.23,33.9,45.0,1285.0,238.0,840.0,211.0,3.4107,119372.0,<1H OCEAN
-117.05,32.69,21.0,991.0,210.0,695.0,203.0,3.625,132336.0,NEAR OCEAN
-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,207916.0,<1H OCEAN
-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,56133.0,INLAND
-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,136091.0,NEAR BAY
-122.65,38.24,49.0,3273.0,579.0,1431.0,539.0,4.275,230506.0,<1H OCEAN
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,291843.07,NEAR BAY
-118.35,33.93,26.0,3156.0,857.0,2394.0,787.0,3.01,188530.0,<1H OCEAN
-117.31,34.11,41.0,1105.0,257.0,816.0,197.0,1.9375,66708.0,INLAND
-116.61,33.93,35.0,321.0,71.0,157.0,61.0,2.8056,89819.0,INLAND
-121.91,37.26,32.0,3983.0,876.0,1989.0,794.0,3.5625,266469.0,<1H OCEAN
-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,276672.01,<1H OCEAN
-122.0,37.36,25.0,3534.0,949.0,1880.0,849.0,3.4238,308756.02,<1H OCEAN
-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,1.2276,204734.0,NEAR OCEAN
-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,492572.91,NEAR BAY
-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,176266.0,INLAND
-118.73,36.01,14.0,3263.0,651.0,1910.0,594.0,2.8603,86440.0,INLAND
-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,148650.0,<1H OCEAN
-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056,68531.99,INLAND
-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,146330.0,NEAR BAY
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,280519.0,<1H OCEAN
-118.14,33.91,32.0,1981.0,472.0,1371.0,431.0,3.1204,205121.0,<1H OCEAN
-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,204779.0,<1H OCEAN
-121.43,38.48,12.0,4602.0,930.0,2299.0,860.0,3.0625,99435.0,INLAND
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,209898.0,<1H OCEAN
-117.91,34.08,35.0,1443.0,266.0,861.0,262.0,3.5795,191295.0,<1H OCEAN
-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,170407.0,NEAR BAY
-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,3.4838,112784.0,INLAND
-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,57437.0,INLAND
-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,394766.18,<1H OCEAN
-118.48,34.01,31.0,1829.0,458.0,719.0,392.0,4.4,402164.14,<1H OCEAN
-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,279494.01,<1H OCEAN
-117.28,32.73,44.0,1934.0,325.0,783.0,316.0,4.8684,384345.11,NEAR OCEAN
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,219234.0,NEAR BAY
-119.06,36.08,19.0,2554.0,443.0,1301.0,419.0,4.1856,82316.0,INLAND
-121.83,38.45,32.0,2139.0,440.0,1154.0,411.0,3.2672,116094.0,INLAND
-117.32,34.09,30.0,1129.0,251.0,1034.0,237.0,2.3917,83138.0,INLAND
-119.18,34.17,32.0,2388.0,467.0,1746.0,483.0,3.9331,194030.0,NEAR OCEAN
-120.88,38.45,25.0,1374.0,297.0,657.0,288.0,2.5476,101187.0,INLAND
-118.17,33.84,45.0,1533.0,331.0,791.0,335.0,3.4605,187415.0,<1H OCEAN
-118.11,33.91,19.0,3056.0,759.0,1561.0,740.0,3.1369,203385.0,<1H OCEAN
-119.53,36.55,34.0,2065.0,343.0,1041.0,313.0,3.2917,106732.0,INLAND
-122.08,37.59,16.0,1816.0,365.0,1367.0,355.0,4.235,178683.01,NEAR BAY
-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,271713.01,<1H OCEAN
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,473717.5,<1H OCEAN
-121.23,37.95,32.0,2081.0,472.0,1342.0,411.0,2.7958,75781.0,INLAND
-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,2.7368,167421.0,<1H OCEAN
-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,105484.0,<1H OCEAN
-115.99,33.4,15.0,1945.0,536.0,515.0,273.0,2.0109,58362.0,INLAND
-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,158106.0,INLAND
-118.27,34.07,32.0,1657.0,579.0,2071.0,598.0,2.1135,162166.0,<1H OCEAN
-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132,147727.0,<1H OCEAN
-118.23,33.98,35.0,1366.0,496.0,2160.0,497.0,2.2059,141263.0,<1H OCEAN
-121.42,38.61,34.0,1126.0,256.0,589.0,243.0,2.1776,92290.0,INLAND
-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525,205302.0,<1H OCEAN
-118.97,37.64,14.0,1847.0,439.0,238.0,98.0,3.6042,141282.0,INLAND
-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,305286.0,NEAR OCEAN
-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,165687.0,INLAND
-118.43,34.25,35.0,1447.0,335.0,1630.0,306.0,2.9205,148744.0,<1H OCEAN
-118.11,33.95,34.0,2319.0,334.0,941.0,356.0,6.4319,426634.03,<1H OCEAN
-117.62,34.03,15.0,3942.0,661.0,2240.0,621.0,4.8311,170682.0,INLAND
-121.34,38.69,16.0,2686.0,516.0,1553.0,529.0,3.7857,113248.0,INLAND
-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,72929.0,INLAND
-117.97,33.75,26.0,3361.0,722.0,2709.0,648.0,3.9107,189624.0,<1H OCEAN
-117.06,32.79,17.0,2524.0,332.0,771.0,317.0,8.7604,351773.01,<1H OCEAN
-121.99,37.98,23.0,2293.0,411.0,969.0,399.0,4.4536,180304.0,INLAND
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,125392.0,INLAND
-122.11,38.01,41.0,1345.0,272.0,718.0,283.0,3.3831,134741.0,NEAR BAY
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,159573.0,NEAR BAY
-117.13,32.92,16.0,1580.0,241.0,917.0,261.0,4.7266,184288.0,<1H OCEAN
-117.98,33.65,22.0,3592.0,527.0,1598.0,523.0,6.5501,315163.07,<1H OCEAN
-122.82,38.64,29.0,2176.0,385.0,1117.0,374.0,3.8681,196906.0,<1H OCEAN
-119.33,36.19,27.0,418.0,163.0,332.0,141.0,1.0714,60420.0,INLAND
-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,458055.09,NEAR BAY
-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377,191463.0,<1H OCEAN
-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615,138384.0,NEAR OCEAN
-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37,341479.03,<1H OCEAN
-121.89,37.3,52.0,2071.0,362.0,825.0,364.0,4.2414,277821.0,<1H OCEAN
-118.14,34.04,40.0,1966.0,391.0,1120.0,362.0,3.7109,213648.0,<1H OCEAN
-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,71744.0,INLAND
-117.14,32.76,32.0,2587.0,681.0,1246.0,650.0,2.1727,148933.0,NEAR OCEAN
-118.09,33.92,35.0,1994.0,419.0,1491.0,428.0,3.7383,165935.0,<1H OCEAN
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,269086.08,<1H OCEAN
-121.1,37.8,35.0,1853.0,331.0,958.0,340.0,3.3578,149964.0,INLAND
-121.98,37.37,36.0,1651.0,344.0,1062.0,331.0,4.575,231302.0,<1H OCEAN
-118.37,33.97,41.0,1833.0,355.0,847.0,348.0,5.726,325098.06,<1H OCEAN
-118.19,33.83,42.0,1773.0,360.0,815.0,299.0,4.9,333823.0,NEAR OCEAN
-119.16,34.2,35.0,2183.0,636.0,3504.0,623.0,1.9704,166811.0,NEAR OCEAN
-117.8,33.67,5.0,2638.0,521.0,1179.0,480.0,5.7759,262466.01,<1H OCEAN
-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,106916.0,INLAND
-118.19,33.99,38.0,1212.0,272.0,1129.0,263.0,2.6673,146665.0,<1H OCEAN
-122.38,40.09,16.0,2077.0,388.0,1155.0,389.0,3.1361,106024.0,INLAND
-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828,230113.0,NEAR OCEAN
-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,355678.0,NEAR BAY
-122.73,38.46,14.0,4042.0,1298.0,2323.0,1158.0,2.0651,157039.04,<1H OCEAN
-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,137293.0,INLAND
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,3.9583,176036.0,INLAND
-118.54,34.17,25.0,3352.0,891.0,1815.0,860.0,2.8528,362250.0,<1H OCEAN
-117.09,32.66,37.0,1232.0,330.0,1086.0,330.0,1.6389,112189.0,NEAR OCEAN
-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN
-118.21,34.22,37.0,2260.0,322.0,941.0,303.0,8.3695,492621.86,<1H OCEAN
-119.31,36.06,20.0,2236.0,434.0,1405.0,412.0,1.8827,52631.0,INLAND
-121.95,37.33,36.0,1683.0,286.0,740.0,324.0,4.7604,278227.0,<1H OCEAN
-118.1,34.17,44.0,4505.0,894.0,2296.0,899.0,3.4811,283610.0,INLAND
-117.3,33.08,24.0,2628.0,527.0,1389.0,520.0,4.0,316085.0,NEAR OCEAN
-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,148121.0,<1H OCEAN
-121.93,37.27,30.0,2862.0,544.0,1387.0,542.0,5.1104,285545.0,<1H OCEAN
-117.86,34.08,31.0,2524.0,349.0,1003.0,343.0,7.5196,375394.04,<1H OCEAN
-117.9,33.64,28.0,2466.0,507.0,1081.0,465.0,3.9375,318465.01,<1H OCEAN
-121.49,38.52,37.0,1902.0,413.0,955.0,384.0,3.1014,99915.0,INLAND
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,252175.0,<1H OCEAN
-122.29,37.94,20.0,7578.0,1426.0,3637.0,1362.0,4.4387,205599.01,NEAR BAY
-117.89,34.09,37.0,1055.0,280.0,538.0,206.0,2.4167,173394.01,<1H OCEAN
-124.15,40.76,24.0,2858.0,511.0,1388.0,512.0,3.375,102005.0,NEAR OCEAN
-121.42,36.85,7.0,1626.0,325.0,677.0,304.0,2.3125,151750.0,INLAND
-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,148934.0,NEAR BAY
-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347,351621.01,<1H OCEAN
-121.89,37.33,49.0,658.0,318.0,467.0,316.0,0.7068,246697.04,<1H OCEAN
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,216758.0,<1H OCEAN
-123.0,38.51,33.0,1565.0,390.0,759.0,311.0,2.6726,146138.0,NEAR OCEAN
-118.43,34.16,34.0,2622.0,467.0,1233.0,476.0,4.0474,361794.0,<1H OCEAN
-117.25,32.79,27.0,848.0,300.0,455.0,298.0,3.0774,279914.02,NEAR OCEAN
-119.26,35.5,38.0,2536.0,409.0,1133.0,430.0,4.2375,99991.0,INLAND
-117.89,34.09,36.0,1811.0,320.0,1005.0,332.0,5.5629,211134.0,<1H OCEAN
-117.43,33.91,15.0,14281.0,2511.0,7540.0,2245.0,4.3222,143796.0,INLAND
-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436,497158.95,NEAR OCEAN
-118.12,33.97,35.0,708.0,145.0,471.0,153.0,3.2,196130.0,<1H OCEAN
-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125,253739.0,<1H OCEAN
-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621,166651.0,<1H OCEAN
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,304206.0,INLAND
-121.37,38.7,26.0,2230.0,410.0,1155.0,377.0,3.4911,99624.0,INLAND
-117.21,33.03,20.0,3370.0,433.0,1020.0,408.0,11.0911,494079.94,NEAR OCEAN
